Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
resultfinal8,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.018314529,0.118945083,5.412253675,28.95549688,110.5866366,13.65246236,96.93417426,1.215237765,0.150027059,1.065210706,103.7764009,1.14040001,93.84171912,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.985109718,0.983343074,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.985750605,0.968098327,0.942996002,0.978021978,0.004,0,0.015625,0,15.625,0,32131,142390,40024,97.8021978,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.008941413,0.085619473,2.642339157,20.84284882,110.5866366,1074.318735,-963.7320987,1.215237765,11.80570039,-10.59046262,106.4711835,1.170013005,96.27852582,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.971629561,0.97374529,0.971509972,0.989010989,0.004,0,0,0,0,0,32131,142390,40024,98.9010989,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.009825586,0.084981209,2.903627353,20.68747239,110.5866366,1074.494372,-963.9077356,1.215237765,11.80763046,-10.5923927,107.9844907,1.186642755,97.6469617,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.994047619,0.986399589,0.974879227,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.00902026,0.085604578,2.665639587,20.83922275,110.5866366,1074.335271,-963.748634,1.215237765,11.80588209,-10.59064433,107.9648734,1.18642718,97.62922241,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010502693,0.083771419,3.103723935,20.39296613,110.5866366,6.586132705,104.0005039,1.215237765,0.072375085,1.14286268,107.8473143,1.185135322,97.52291741,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0.004,0,0.015625,0,15.625,0,31323,142390,40024,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.017919082,0.124311785,5.295392459,30.26194445,110.5866366,2148.747599,-2038.160962,1.215237765,23.61261098,-22.39737321,103.7558275,1.140173929,93.82311525,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.973908784,0.961785095,0.942996002,0.978021978,0,0,0,0,0,0,31727,142390,40024,97.8021978,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935658732,0.027210349,0.1401483,8.041119207,34.11711988,110.5866366,3223.310544,-3112.723908,1.215237765,35.42099499,-34.20575723,102.7740522,1.129385189,92.93532686,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.982236155,0.987495263,0.967032967,0.024625375,0.975374625,0.032967033,0.968213804,0.967032967,0.967255932,0.934223293,0.982357295,0.982807028,0.956261613,0.967032967,0,0,0,0,0,0,32535,142390,40024,96.7032967,34.7985348,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.934861279,0.023683837,0.142610385,6.979707209,34.60892519,109.9297827,2154.168983,-2044.2392,1.22144203,23.93521092,-22.71376889,101.2704627,1.125227363,92.12286258,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.966666667,0.006388052,0.993611948,0.033333333,0.969,0.966666667,0.96745098,0.95958957,0.981152736,0.95923082,0.91372549,0.966666667,0.004,0,0.015625,0,15.625,0,32535,142531,39883,96.66666667,33.7037037,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978287093,0.012263194,0.089448961,3.614004824,21.70762254,109.9297827,6.95897528,102.9708074,1.22144203,0.077321948,1.144120083,106.5905716,1.184339684,96.9624145,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989150327,0.986739522,0.99892382,0.987920875,0.97124183,0.988888889,0.004,0,0,0,0,0,31727,142531,39883,98.88888889,33.7037037,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978353949,0.008941413,0.085619473,2.624737422,20.68701612,111.7337764,1074.318735,-962.5849589,1.227843697,11.80570039,-10.57785669,107.6183233,1.182618938,96.31673317,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.970588235,0.982758621,0.989010989,0.018422754,0.981577246,0.010989011,0.989200455,0.989010989,0.988636113,0.979250668,0.972354326,0.979056752,0.971460424,0.989010989,0.004,0,0,0,0,0,32131,142390,40024,98.9010989,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957426901,0.019097738,0.118496124,5.643705242,28.84620407,110.5866366,1079.379341,-968.7927045,1.215237765,11.86131144,-10.64607368,105.4760482,1.159077453,95.37865648,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.987722048,0.991861856,0.978021978,0.005311355,0.994688645,0.021978022,0.979802605,0.978021978,0.978299159,0.957854038,0.989518815,0.974615656,0.965640516,0.978021978,0.004,0,0,0,0,0,30919,142390,40024,98.9010989,36.26373626,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957615277,0.024431211,0.129881507,7.219836923,31.61781443,110.5866366,2150.24006,-2039.653423,1.215237765,23.62901164,-22.41377388,104.1310295,1.144297028,94.16239857,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979202815,0.960861972,0.988095238,0.974935931,0.95248538,0.978021978,0.004,0,0,0,0,0,31323,142390,40024,97.8021978,34.43223443,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.911132813,0.026373626,0.15434291,7.793853628,37.5725967,110.5866366,3223.145485,-3112.558849,1.215237765,35.41918116,-34.20394339,101.0714484,1.110675257,91.39571604,1,58,0.090909091,3,0.909090909,30,0,0,0.950819672,1,0.974789916,0.929721206,0.96969697,0.966666667,0.956043956,0.058857809,0.941142191,0.043956044,0.957665286,0.956043956,0.955450312,0.920318937,0.962337754,0.943493137,0.923569428,0.956043956,0.004,0,0.015625,0,15.625,0,31727,142390,40024,96.7032967,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.025593384,0.133457255,7.563278888,32.48827954,110.5866366,15.64592949,94.94070713,1.215237765,0.171933291,1.043304474,101.5701688,1.116155701,91.84669312,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984326019,0.982476647,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.985054872,0.967528168,0.942996002,0.978021978,0.004,0,0,0,0,0,32131,142390,40024,97.8021978,34.06593407,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008972939,0.085620061,2.651655627,20.84299201,110.5866366,1074.324957,-963.7383203,1.215237765,11.80576876,-10.59053099,107.9751871,1.186540517,97.63854871,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.98914483,0.982535322,0.97124183,0.989010989,0,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.014245137,0.086772259,4.209679513,21.1234781,110.5866366,5.970501181,104.6161354,1.215237765,0.065609903,1.149627862,106.9926619,1.175743537,96.75008227,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997648903,0.997910136,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998043623,0.989052614,0.974879227,0.989010989,0.008,0,0,0,0,0,30919,142390,40024,100,36.63003663,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955632241,0.017831778,0.12151232,5.255085608,29.48881156,109.9297827,1082.609647,-972.6798642,1.22144203,12.02899608,-10.80755405,101.7430934,1.130478816,92.55280134,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.985114301,0.983061101,0.977777778,0.023705808,0.976294192,0.022222222,0.978380871,0.977777778,0.976079057,0.964485187,0.975263237,0.958289686,0.935256586,0.977777778,0.004,0,0,0,0,0,32131,142531,39883,97.77777778,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.017059592,0.120477712,5.0275196,29.23773136,109.9297827,14.15476938,95.77501335,1.22144203,0.157275215,1.064166815,103.405135,1.148945945,94.06471338,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.005450971,0.994549029,0.022222222,0.977777778,0.977777778,0.977777778,0.972326807,0.994926581,0.968681319,0.93956044,0.977777778,0.004,0,0,0,0,0,32535,142531,39883,97.77777778,33.33333333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.00902026,0.085604578,2.665639587,20.83922275,110.5866366,1074.335271,-963.748634,1.215237765,11.80588209,-10.59064433,107.9648734,1.18642718,97.62922241,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.016101995,0.104046894,4.758412319,25.32874362,110.5866366,8.878694044,101.7079426,1.215237765,0.097568066,1.117669699,105.5778242,1.16019587,95.47068922,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998143236,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.998144712,0.988023789,0.943193093,0.978021978,0.004,0,0,0,0,0,30919,142390,40024,98.9010989,34.06593407,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934673367,0.023322027,0.146572767,6.892054295,35.6810653,110.5866366,1085.982581,-975.3959441,1.215237765,11.93387451,-10.71863675,101.9512032,1.120342892,92.1912505,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.96969697,0.983050847,0.967032967,0.021145521,0.978854479,0.032967033,0.969966474,0.967032967,0.967739269,0.952989565,0.969467529,0.958449145,0.917150997,0.967032967,0.004,0,0,0,0,0,32939,142390,40024,96.7032967,33.33333333,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
resultfinal8,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.914594087,0.030102194,0.159141518,8.895708421,38.74074983,110.5866366,4296.157334,-4185.570697,1.215237765,47.21052015,-45.99528239,101.6407702,1.11693154,91.91053573,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.982236155,0.987495263,0.956043956,0.025541126,0.974458874,0.043956044,0.960295611,0.956043956,0.956951041,0.921860912,0.976892979,0.966715976,0.930029838,0.956043956,0,0,0,0,0,0,32939,142390,40024,95.6043956,34.43223443,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
resultfinal8,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010502693,0.083771419,3.103723935,20.39296613,110.5866366,6.586132705,104.0005039,1.215237765,0.072375085,1.14286268,107.8473143,1.185135322,97.52291741,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0.004,0,0,0,0,0,31323,142390,40024,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.016267421,0.121064865,4.807298498,29.4715277,110.5866366,2148.318735,-2037.732099,1.215237765,23.60789819,-22.39266043,104.1846909,1.144886713,94.21092285,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.960858921,0.956476844,0.942996002,0.978021978,0.004,0,0,0,0,0,32131,142390,40024,97.8021978,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.011325675,0.090219857,3.346929052,21.96274712,110.5866366,1074.893084,-964.3064474,1.215237765,11.81201191,-10.59677415,105.8968348,1.163701482,95.75916049,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.984848485,0.979053541,0.971509972,0.989010989,0.004,0,0.015625,0,15.625,0,31727,142390,40024,98.9010989,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978856877,0.014213733,0.086771682,4.172418386,20.96540805,111.7337764,5.964303637,105.7694728,1.227843697,0.065541798,1.162301899,108.143954,1.188395099,96.7871645,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997678019,0.997840756,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989328665,0.980149841,0.998087697,0.989032122,0.974827925,0.989010989,0.004,0,0,0,0,0,30919,142390,40024,100,36.63003663,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978287093,0.009040762,0.086093823,2.664343327,20.89339197,109.9297827,1074.318735,-964.3889526,1.22144203,11.93687484,-10.71543281,107.3235064,1.192483405,97.62914449,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989150327,0.986739522,0.989027987,0.982376543,0.97124183,0.988888889,0.004,0,0,0,0,0,32131,142531,39883,98.88888889,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978086194,0.008300021,0.062200775,2.446044516,15.09498753,109.9297827,2.786148722,107.143634,1.22144203,0.030957208,1.190484822,107.143634,1.190484822,97.46551967,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,0.004513889,0.995486111,0.011111111,0.989300412,0.988888889,0.98856636,0.986176806,1,1,0.968069666,0.988888889,0,0,0,0,0,0,31323,142531,39883,100,34.07407407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.024326029,0.146678759,7.188753773,35.70686769,110.5866366,2154.395359,-2043.808722,1.215237765,23.67467427,-22.45943651,103.4416571,1.136721507,93.53902088,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997648903,0.997683994,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.976502344,0.959748354,0.924944587,0.967032967,0.004,0,0,0,0,0,31323,142390,40024,96.7032967,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.955846676,0.016298947,0.088598648,4.816614968,21.56808677,110.5866366,5.031157193,105.5554794,1.215237765,0.055287442,1.159950323,105.5554794,1.159950323,95.45048358,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,1,1,0.978021978,0.023709624,0.976290376,0.021978022,0.978615233,0.978021978,0.976341108,0.964749448,0.999850058,0.998219373,0.935306133,0.978021978,0.004,0,0.015625,0,15.625,0,31323,142390,40024,100,35.16483516,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,86,5,0,94.50549451,5.494505495,0,0.895426339,0.036077286,0.160319215,10.66144955,39.02744364,110.5866366,1088.549266,-977.9626295,1.215237765,11.96207985,-10.74684208,100.0423507,1.099366492,90.46513557,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.987199582,0.991625616,0.945054945,0.004578755,0.995421245,0.054945055,0.967948718,0.945054945,0.951082573,0.927827058,0.989911371,0.973897409,0.886024585,0.945054945,0.004,0,0,0,0,0,30515,142390,40024,97.8021978,37.72893773,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
resultfinal8,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.008883673,0.085589846,2.625275939,20.83563654,110.5866366,1074.308122,-963.7214849,1.215237765,11.80558375,-10.59034599,106.4817973,1.170129641,96.28812359,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.984848485,0.979053541,0.971509972,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002484593,0.004406683,0.729348321,1.064724097,111.7337764,0.49136973,111.2424067,1.227843697,0.005399667,1.22244403,111.2424067,1.22244403,99.5602317,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,86,4,0,95.55555556,4.444444444,0,0.913148372,0.034335706,0.168084308,10.11884905,40.79097921,109.9297827,1092.172851,-982.2430685,1.22144203,12.1352539,-10.91381187,98.51241319,1.094582369,89.61394332,0.98245614,56,0.03030303,1,0.96969697,32,0.01754386,1,0.98245614,0.98245614,0.98245614,0.95215311,0.982721956,0.980604683,0.955555556,0.025579971,0.974420029,0.044444444,0.957888889,0.955555556,0.956339869,0.92928654,0.97726528,0.94103392,0.907877537,0.955555556,0.004,0,0,0,0,0,30919,142531,39883,96.66666667,36.2962963,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.016249152,0.104622853,4.788680379,25.39004765,109.9297827,8.872496501,101.0572862,1.22144203,0.098583294,1.122858736,104.9264229,1.165849144,95.44858576,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.997873472,0.99808114,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.998117723,0.987872024,0.943141792,0.977777778,0.004,0,0,0,0,0,30919,142531,39883,98.88888889,34.07407407,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
